,cell,density
42146,0,
42147,0,
42148,0,
42149,0,
42150,0,
42151,0,
42152,0,
42153,1,
42154,4,
42155,0,
42156,0,
42157,0,
42158,0,
42159,0,
42160,0,
42161,0,
42162,0,
42163,0,
42164,0,
42165,0,
42166,0,
42167,0,
42168,0,
42169,0,
42170,0,
42171,0,
42172,0,
42173,0,
42174,0,
42175,0,
42176,0,
42177,0,
42178,0,
42179,0,
42180,0,
42181,0,
42182,0,
42183,0,
42184,0,
42185,0,
42186,0,
42187,0,
42188,0,
42189,0,
42190,0,
42191,0,
42192,0,
42193,0,
42194,0,
42195,0,
42196,0,
42197,0,
42198,0,
42199,0,
42200,0,
42201,0,
42202,0,
42203,0,
42204,0,
42205,0,
42206,0,
42207,0,
42208,0,
42209,0,
42210,0,
42211,0,
42212,0,
42213,0,
42214,0,
42215,0,
42216,0,
42217,0,
42218,0,
42219,0,
42220,0,
42221,0,
42222,0,
42223,0,
42224,0,
42225,0,
42226,0,
42227,0,
42228,0,
42229,0,
42230,0,
42231,0,
42232,0,
42233,0,
42234,0,
42235,0,
42236,0,
42237,0,
42238,0,
42239,0,
42240,0,
42241,0,
42242,0,
42243,0,
42244,0,
42245,0,
42246,0,
42247,0,
42248,0,
42249,0,
42250,0,
42251,0,
42252,0,
42253,0,
42254,0,
42255,0,
42256,0,
42257,0,
42258,0,
42259,0,
42260,0,
42261,0,
42262,0,
42263,0,
42264,0,
42265,0,
42266,0,
42267,0,
42268,0,
42269,0,
42270,0,
42271,0,
42272,0,
42273,0,
42274,0,
42275,0,
42276,0,
42277,0,
42278,0,
42279,0,
42280,0,
42281,0,
42282,0,
42283,0,
42284,0,
42285,0,
42286,0,
42287,0,
42288,0,
42289,0,
42290,0,
42291,0,
42292,0,
42293,0,
42294,0,
42295,0,
42296,0,
42297,0,
42298,0,
42299,0,
42300,0,
42301,0,
42302,0,
42303,0,
42304,0,
42305,0,
42306,0,
42307,0,
42308,0,
42309,0,
42310,0,
42311,8,
42312,17,
42313,23,
42314,0,
42315,7,
42316,0,
42317,0,
42318,0,
42319,0,
42320,0,
42321,0,
42322,0,
42323,0,
42324,0,
42325,0,
42326,0,
42327,0,
42328,0,
42329,0,
42330,24,
42331,38,
42332,19,
42333,8,
42334,11,
42335,6,
42336,0,
42337,0,
42338,0,
42339,0,
42340,0,
42341,0,
42342,0,
42343,0,
42344,0,
42345,0,
42346,0,
42347,0,
42348,0,
42349,5,
42350,14,
42351,46,
42352,74,
42353,51,
42354,10,
42355,8,
42356,0,
42357,0,
42358,0,
42359,0,
42360,0,
42361,0,
42362,0,
42363,0,
42364,0,
42365,0,
42366,0,
42367,0,
42368,0,
42369,4,
42370,0,
42371,1,
42372,24,
42373,7,
42374,8,
42375,0,
42376,0,
42377,0,
42378,0,
42379,0,
42380,0,
42381,0,
42382,0,
42383,0,
42384,0,
42385,0,
42386,0,
42387,0,
42388,0,
42389,0,
42390,0,
42391,0,
42392,2,
42393,0,
42394,0,
42395,0,
42396,0,
42397,0,
42398,0,
42399,0,
42400,0,
42401,0,
42402,0,
42403,0,
42404,0,
42405,0,
42406,0,
42407,0,
42408,0,
42409,0,
42410,0,
42411,0,
42412,0,
42413,0,
42414,0,
42415,0,
42416,0,
42417,0,
42418,0,
42419,0,
42420,0,
42421,0,
42422,0,
42423,0,
42424,0,
42425,0,
42426,0,
42427,0,
42428,0,
42429,0,
42430,0,
42431,0,
42432,0,
42433,0,
42434,0,
42435,0,
42436,0,
42437,0,
42438,0,
42439,0,
42440,0,
42441,0,
42442,0,
42443,0,
42444,0,
42445,0,
42446,0,
42447,0,
42448,0,
42449,0,
42450,0,
42451,0,
42452,0,
42453,0,
42454,0,
42455,0,
42456,0,
42457,0,
42458,0,
42459,0,
42460,0,
42461,0,
42462,0,
42463,0,
42464,0,
42465,0,
42466,0,
42467,0,
42468,0,
42469,0,
42470,0,
42471,0,
42472,0,
42473,0,
42474,0,
42475,0,
42476,0,
42477,0,
42478,0,
42479,0,
42480,0,
42481,0,
42482,0,
42483,0,
42484,0,
42485,0,
42486,0,
42487,0,
42488,0,
42489,0,
42490,0,
42491,0,
42492,0,
42493,0,
42494,0,
42495,0,
42496,0,
42497,0,
42498,0,
42499,0,
42500,0,
42501,0,
42502,0,
42503,0,
42504,0,
42505,0,
42506,0,
42507,0,
42508,0,
42509,0,
42510,0,
42511,0,
42512,27,
42513,0,
42514,0,
42515,0,
42516,0,
42517,0,
42518,0,
42519,0,
42520,0,
42521,0,
42522,0,
42523,0,
42524,0,
42525,0,
42526,0,
42527,0,
42528,0,
42529,0,
42530,0,
42531,8,
42532,25,
42533,14,
42534,0,
42535,0,
42536,0,
42537,0,
42538,0,
42539,0,
42540,0,
42541,0,
42542,0,
42543,0,
42544,0,
42545,0,
42546,0,
42547,0,
42548,0,
42549,0,
42550,47,
42551,106,
42552,99,
42553,36,
42554,35,
42555,0,
42556,0,
42557,0,
42558,0,
42559,0,
42560,0,
42561,0,
42562,0,
42563,0,
42564,0,
42565,0,
42566,0,
42567,0,
42568,0,
42569,14,
42570,109,
42571,231,
42572,192,
42573,102,
42574,30,
42575,9,
42576,0,
42577,0,
42578,0,
42579,0,
42580,0,
42581,0,
42582,0,
42583,0,
42584,0,
42585,0,
42586,0,
42587,0,
42588,0,
42589,4,
42590,60,
42591,209,
42592,324,
42593,107,
42594,35,
42595,0,
42596,0,
42597,0,
42598,0,
42599,0,
42600,0,
42601,0,
42602,0,
42603,0,
42604,0,
42605,0,
42606,0,
42607,0,
42608,0,
42609,34,
42610,54,
42611,50,
42612,122,
42613,65,
42614,0,
42615,0,
42616,0,
42617,0,
42618,0,
42619,0,
42620,0,
42621,0,
42622,0,
42623,0,
42624,0,
42625,0,
42626,0,
42627,0,
42628,0,
42629,2,
42630,12,
42631,34,
42632,24,
42633,2,
42634,0,
42635,0,
42636,0,
42637,0,
42638,0,
42639,0,
42640,0,
42641,0,
42642,0,
42643,0,
42644,0,
42645,0,
42646,0,
42647,0,
42648,0,
42649,0,
42650,0,
42651,20,
42652,7,
42653,0,
42654,0,
42655,0,
42656,0,
42657,0,
42658,0,
42659,0,
42660,0,
42661,4,
42662,8,
42663,21,
42664,8,
42665,0,
42666,0,
42667,0,
42668,0,
42669,0,
42670,0,
42671,0,
42672,0,
42673,0,
42674,0,
42675,0,
42676,0,
42677,0,
42678,0,
42679,0,
42680,7,
42681,7,
42682,5,
42683,8,
42684,0,
42685,0,
42686,0,
42687,0,
42688,0,
42689,0,
42690,0,
42691,0,
42692,0,
42693,0,
42694,0,
42695,0,
42696,0,
42697,0,
42698,0,
42699,0,
42700,18,
42701,96,
42702,34,
42703,29,
42704,0,
42705,0,
42706,0,
42707,0,
42708,0,
42709,0,
42710,0,
42711,0,
42712,0,
42713,0,
42714,0,
42715,0,
42716,0,
42717,0,
42718,0,
42719,0,
42720,28,
42721,150,
42722,60,
42723,39,
42724,0,
42725,0,
42726,0,
42727,0,
42728,0,
42729,0,
42730,0,
42731,0,
42732,0,
42733,0,
42734,0,
42735,0,
42736,0,
42737,0,
42738,0,
42739,10,
42740,13,
42741,85,
42742,94,
42743,43,
42744,8,
42745,0,
42746,0,
42747,0,
42748,0,
42749,0,
42750,0,
42751,0,
42752,0,
42753,0,
42754,0,
42755,0,
42756,0,
42757,0,
42758,0,
42759,0,
42760,9,
42761,25,
42762,66,
42763,32,
42764,9,
42765,0,
42766,0,
42767,0,
42768,0,
42769,0,
42770,0,
42771,0,
42772,16,
42773,0,
42774,0,
42775,0,
42776,0,
42777,0,
42778,0,
42779,0,
42780,0,
42781,0,
42782,10,
42783,16,
42784,0,
42785,0,
42786,0,
42787,0,
42788,0,
42789,0,
42790,0,
42791,0,
42792,14,
42793,0,
42794,0,
42795,0,
42796,0,
42797,0,
42798,0,
42799,0,
42800,0,
42801,0,
42802,17,
42803,2,
42804,0,
42805,0,
42806,0,
42807,0,
42808,0,
42809,0,
42810,0,
42811,0,
42812,0,
42813,0,
42814,0,
42815,0,
42816,0,
42817,0,
42818,0,
42819,0,
42820,0,
42821,0,
42822,0,
42823,0,
42824,0,
42825,0,
42826,0,
42827,0,
42828,0,
42829,0,
42830,0,
42831,0,
42832,0,
42833,0,
42834,0,
42835,0,
42836,0,
42837,0,
42838,0,
42839,0,
42840,0,
42841,0,
42842,0,
42843,0,
42844,0,
42845,0,
42846,0,
42847,0,
42848,0,
42849,0,
42850,0,
42851,5,
42852,0,
42853,0,
42854,0,
42855,0,
42856,0,
42857,0,
42858,0,
42859,0,
42860,0,
42861,0,
42862,0,
42863,0,
42864,0,
42865,0,
42866,0,
42867,0,
42868,0,
42869,0,
42870,0,
42871,0,
42872,0,
42873,0,
42874,0,
42875,0,
42876,0,
42877,0,
42878,0,
42879,0,
42880,0,
42881,0,
42882,0,
42883,0,
42884,0,
42885,0,
42886,0,
42887,0,
42888,0,
42889,0,
42890,0,
42891,0,
42892,0,
42893,0,
42894,0,
42895,0,
42896,0,
42897,0,
42898,0,
42899,0,
42900,0,
42901,0,
42902,0,
42903,0,
42904,0,
42905,0,
42906,0,
42907,0,
42908,0,
42909,0,
42910,0,
42911,0,
42912,0,
42913,0,
42914,0,
42915,0,
42916,0,
42917,0,
42918,0,
42919,0,
42920,0,
42921,0,
42922,0,
42923,0,
42924,0,
42925,0,
42926,0,
42927,0,
42928,0,
42929,0,
42930,0,
42931,0,
42932,0,
42933,0,
42934,0,
42935,0,
42936,0,
42937,0,
42938,0,
42939,0,
42940,0,
42941,0,
42942,0,
42943,0,
42944,0,
42945,0,
42946,0,
42947,0,
42948,0,
42949,0,
42950,0,
42951,0,
42952,0,
42953,0,
42954,0,
42955,0,
42956,0,
42957,0,
42958,0,
42959,0,
42960,0,
42961,0,
42962,0,
42963,0,
42964,0,
42965,0,
42966,0,
42967,0,
42968,0,
42969,0,
42970,0,
42971,0,
42972,0,
42973,0,
42974,0,
42975,0,
42976,0,
42977,0,
42978,0,
42979,0,
42980,0,
42981,0,
42982,0,
42983,0,
42984,0,
42985,0,
42986,0,
42987,0,
42988,0,
42989,0,
42990,0,
42991,0,
42992,0,
42993,0,
42994,0,
42995,0,
42996,0,
42997,0,
42998,0,
42999,0,
43000,0,
43001,0,
43002,0,
43003,0,
43004,0,
43005,0,
43006,0,
43007,0,
43008,0,
43009,0,
43010,0,
43011,0,
43012,0,
43013,0,
43014,0,
43015,0,
43016,0,
43017,0,
43018,0,
43019,0,
43020,0,
43021,0,
43022,0,
43023,0,
43024,0,
43025,0,
43026,0,
43027,0,
43028,0,
43029,0,
43030,0,
43031,2,
43032,0,
43033,0,
43034,0,
43035,0,
43036,0,
43037,0,
43038,0,
43039,0,
43040,0,
43041,0,
43042,0,
43043,0,
43044,0,
43045,0,
43046,0,
43047,0,
43048,0,
43049,0,
43050,4,
43051,11,
43052,0,
43053,0,
43054,0,
43055,0,
43056,0,
43057,0,
43058,0,
43059,0,
43060,0,
43061,0,
43062,0,
43063,0,
43064,0,
43065,0,
43066,0,
43067,0,
43068,0,
43069,0,
43070,0,
43071,0,
43072,0,
43073,0,
43074,0,
43075,0,
43076,0,
43077,0,
43078,0,
43079,0,
43080,0,
43081,0,
43082,0,
43083,0,
43084,0,
43085,0,
43086,0,
43087,0,
43088,0,
43089,0,
43090,0,
43091,8,
43092,10,
43093,0,
43094,0,
43095,0,
43096,0,
43097,0,
43098,0,
43099,0,
43100,0,
43101,0,
43102,0,
43103,0,
43104,0,
43105,0,
43106,0,
43107,0,
43108,0,
43109,0,
43110,0,
43111,7,
43112,16,
43113,18,
43114,0,
43115,0,
43116,0,
43117,0,
43118,0,
43119,0,
43120,0,
43121,0,
43122,0,
43123,0,
43124,0,
43125,0,
43126,0,
43127,0,
43128,0,
43129,0,
43130,0,
43131,18,
43132,32,
43133,6,
43134,6,
43135,6,
43136,0,
43137,0,
43138,0,
43139,0,
43140,0,
43141,0,
43142,0,
43143,0,
43144,0,
43145,0,
43146,0,
43147,0,
43148,0,
43149,0,
43150,10,
43151,23,
43152,50,
43153,32,
43154,9,
43155,0,
43156,0,
43157,0,
43158,0,
43159,0,
43160,0,
43161,0,
43162,0,
43163,0,
43164,0,
43165,0,
43166,0,
43167,0,
43168,0,
43169,0,
43170,0,
43171,12,
43172,7,
43173,34,
43174,5,
43175,0,
43176,0,
43177,0,
43178,0,
43179,0,
43180,0,
43181,0,
43182,0,
43183,0,
43184,0,
43185,0,
43186,0,
43187,0,
43188,0,
43189,0,
43190,0,
43191,0,
43192,12,
43193,0,
43194,0,
43195,0,
43196,0,
43197,0,
43198,0,
43199,0,
43200,0,
43201,0,
43202,0,
43203,0,
43204,0,
43205,0,
43206,0,
43207,0,
43208,0,
43209,0,
43210,0,
43211,0,
43212,0,
43213,0,
43214,0,
43215,0,
43216,0,
43217,0,
43218,0,
43219,0,
43220,0,
43221,0,
43222,0,
43223,0,
43224,0,
43225,0,
43226,0,
43227,0,
43228,0,
43229,0,
43230,0,
43231,0,
43232,0,
43233,0,
43234,0,
43235,0,
43236,0,
43237,0,
43238,0,
43239,0,
43240,0,
43241,0,
43242,0,
43243,0,
43244,0,
43245,0,
43246,0,
43247,0,
43248,0,
43249,0,
43250,0,
43251,0,
43252,0,
43253,0,
43254,0,
43255,0,
43256,0,
43257,0,
43258,0,
43259,0,
43260,0,
43261,0,
43262,0,
43263,0,
43264,0,
43265,0,
43266,0,
43267,0,
43268,0,
43269,0,
43270,0,
43271,0,
43272,0,
43273,0,
43274,0,
43275,0,
43276,0,
43277,0,
43278,0,
43279,0,
43280,0,
43281,0,
43282,0,
43283,0,
43284,0,
43285,0,
43286,0,
43287,0,
43288,0,
43289,0,
43290,0,
43291,1,
43292,0,
43293,0,
43294,0,
43295,0,
43296,0,
43297,0,
43298,0,
43299,0,
43300,0,
43301,0,
43302,0,
43303,0,
43304,0,
43305,0,
43306,0,
43307,0,
43308,0,
43309,0,
43310,0,
43311,13,
43312,22,
43313,0,
43314,0,
43315,0,
43316,0,
43317,0,
43318,0,
43319,0,
43320,0,
43321,0,
43322,0,
43323,0,
43324,0,
43325,0,
43326,0,
43327,0,
43328,0,
43329,0,
43330,0,
43331,14,
43332,25,
43333,0,
43334,0,
43335,0,
43336,0,
43337,0,
43338,0,
43339,0,
43340,0,
43341,0,
43342,0,
43343,0,
43344,0,
43345,0,
43346,0,
43347,0,
43348,0,
43349,2,
43350,11,
43351,26,
43352,75,
43353,41,
43354,0,
43355,0,
43356,0,
43357,0,
43358,0,
43359,0,
43360,0,
43361,0,
43362,0,
43363,0,
43364,0,
43365,0,
43366,0,
43367,0,
43368,0,
43369,10,
43370,65,
43371,137,
43372,154,
43373,62,
43374,18,
43375,0,
43376,0,
43377,0,
43378,0,
43379,0,
43380,0,
43381,0,
43382,0,
43383,0,
43384,0,
43385,0,
43386,0,
43387,0,
43388,0,
43389,0,
43390,24,
43391,139,
43392,201,
43393,67,
43394,17,
43395,0,
43396,0,
43397,0,
43398,0,
43399,0,
43400,0,
43401,0,
43402,0,
43403,0,
43404,0,
43405,0,
43406,0,
43407,0,
43408,0,
43409,3,
43410,44,
43411,57,
43412,79,
43413,26,
43414,0,
43415,0,
43416,0,
43417,0,
43418,0,
43419,0,
43420,0,
43421,0,
43422,0,
43423,0,
43424,0,
43425,0,
43426,0,
43427,0,
43428,0,
43429,1,
43430,15,
43431,36,
43432,47,
43433,33,
43434,15,
43435,0,
43436,0,
43437,0,
43438,0,
43439,0,
43440,0,
43441,0,
43442,0,
43443,0,
43444,0,
43445,0,
43446,0,
43447,0,
43448,0,
43449,0,
43450,0,
43451,1,
43452,20,
43453,0,
43454,22,
43455,0,
43456,0,
43457,0,
43458,0,
43459,0,
43460,0,
43461,0,
43462,0,
43463,0,
43464,11,
43465,0,
43466,0,
43467,0,
43468,0,
43469,0,
43470,0,
43471,0,
43472,0,
43473,0,
43474,4,
43475,0,
43476,0,
43477,0,
43478,0,
43479,0,
43480,0,
43481,6,
43482,14,
43483,0,
43484,0,
43485,0,
43486,0,
43487,0,
43488,0,
43489,0,
43490,0,
43491,0,
43492,0,
43493,0,
43494,0,
43495,0,
43496,0,
43497,0,
43498,0,
43499,0,
43500,0,
43501,22,
43502,19,
43503,0,
43504,0,
43505,0,
43506,0,
43507,0,
43508,0,
43509,0,
43510,0,
43511,0,
43512,0,
43513,0,
43514,0,
43515,0,
43516,0,
43517,0,
43518,0,
43519,0,
43520,13,
43521,12,
43522,0,
43523,2,
43524,0,
43525,0,
43526,0,
43527,0,
43528,0,
43529,0,
43530,0,
43531,0,
43532,0,
43533,0,
43534,0,
43535,0,
43536,0,
43537,0,
43538,0,
43539,0,
43540,0,
43541,28,
43542,14,
43543,22,
43544,10,
43545,0,
43546,0,
43547,0,
43548,0,
43549,0,
43550,0,
43551,0,
43552,0,
43553,0,
43554,0,
43555,0,
43556,0,
43557,0,
43558,0,
43559,0,
43560,0,
43561,16,
43562,10,
43563,14,
43564,0,
43565,0,
43566,0,
43567,0,
43568,0,
43569,0,
43570,0,
43571,0,
43572,0,
43573,0,
43574,0,
43575,0,
43576,0,
43577,0,
43578,0,
43579,0,
43580,0,
43581,0,
43582,11,
43583,0,
43584,0,
43585,0,
43586,0,
43587,0,
43588,0,
43589,0,
43590,0,
43591,0,
43592,0,
43593,0,
43594,0,
43595,0,
43596,0,
43597,0,
43598,0,
43599,0,
43600,0,
43601,0,
43602,4,
43603,0,
43604,0,
43605,0,
43606,0,
43607,0,
43608,0,
43609,0,
43610,0,
43611,0,
43612,0,
43613,0,
43614,0,
43615,0,
43616,0,
43617,0,
43618,0,
43619,0,
43620,0,
43621,0,
43622,0,
43623,0,
43624,0,
43625,0,
43626,0,
43627,0,
43628,0,
43629,0,
43630,0,
43631,0,
43632,0,
43633,0,
43634,0,
43635,0,
43636,0,
43637,0,
43638,0,
43639,0,
43640,0,
43641,0,
43642,0,
43643,0,
43644,0,
43645,0,
43646,0,
43647,0,
43648,0,
43649,0,
43650,0,
43651,0,
43652,0,
43653,0,
43654,0,
43655,0,
43656,0,
43657,0,
43658,0,
43659,0,
43660,0,
43661,0,
43662,0,
43663,0,
43664,0,
43665,0,
43666,0,
43667,0,
43668,0,
43669,0,
43670,0,
43671,0,
43672,0,
43673,0,
43674,0,
43675,0,
43676,0,
43677,0,
43678,0,
43679,0,
43680,0,
43681,0,
43682,0,
43683,0,
43684,0,
43685,0,
43686,0,
43687,0,
43688,0,
43689,0,
43690,0,
43691,0,
43692,0,
43693,0,
43694,0,
43695,0,
43696,0,
43697,0,
43698,0,
43699,0,
43700,0,
43701,0,
43702,0,
43703,0,
43704,0,
43705,0,
43706,0,
43707,0,
43708,0,
43709,0,
43710,0,
43711,0,
43712,0,
43713,0,
43714,0,
43715,0,
43716,0,
43717,0,
43718,0,
43719,0,
43720,0,
43721,0,
43722,0,
43723,0,
43724,0,
43725,0,
43726,0,
43727,0,
43728,0,
43729,0,
43730,0,
43731,0,
43732,0,
43733,0,
43734,0,
43735,0,
43736,0,
43737,0,
43738,0,
43739,0,
43740,0,
43741,0,
43742,0,
43743,0,
43744,0,
43745,0,
43746,0,
43747,0,
43748,0,
43749,0,
43750,0,
43751,0,
43752,0,
43753,0,
43754,0,
43755,0,
43756,0,
43757,0,
43758,0,
43759,0,
43760,0,
43761,0,
43762,0,
43763,0,
43764,0,
43765,0,
43766,0,
43767,0,
43768,0,
43769,0,
43770,0,
43771,0,
43772,0,
43773,0,
43774,0,
43775,0,
43776,0,
43777,0,
43778,0,
43779,0,
43780,0,
43781,0,
43782,0,
43783,0,
43784,0,
43785,0,
43786,0,
43787,0,
43788,0,
43789,0,
43790,0,
43791,0,
43792,0,
43793,0,
43794,0,
43795,0,
43796,0,
43797,0,
43798,0,
43799,0,
43800,0,
43801,0,
43802,0,
43803,0,
43804,0,
43805,0,
43806,0,
43807,0,
43808,0,
43809,0,
43810,0,
43811,0,
43812,0,
43813,0,
43814,0,
43815,0,
43816,0,
43817,0,
43818,0,
43819,0,
43820,0,
43821,0,
43822,0,
43823,0,
43824,0,
43825,0,
43826,0,
43827,0,
43828,0,
43829,0,
43830,0,
43831,32,
43832,12,
43833,0,
43834,0,
43835,0,
43836,0,
43837,0,
43838,0,
43839,0,
43840,0,
43841,0,
43842,0,
43843,0,
43844,0,
43845,0,
43846,0,
43847,0,
43848,0,
43849,5,
43850,31,
43851,34,
43852,25,
43853,16,
43854,0,
43855,0,
43856,0,
43857,0,
43858,0,
43859,0,
43860,0,
43861,0,
43862,0,
43863,0,
43864,0,
43865,0,
43866,0,
43867,0,
43868,0,
43869,0,
43870,14,
43871,1,
43872,33,
43873,31,
43874,0,
43875,0,
43876,0,
43877,0,
43878,0,
43879,0,
43880,0,
43881,0,
43882,0,
43883,0,
43884,0,
43885,0,
43886,0,
43887,0,
43888,0,
43889,0,
43890,16,
43891,42,
43892,41,
43893,2,
43894,2,
43895,0,
43896,0,
43897,0,
43898,0,
43899,0,
43900,0,
43901,0,
43902,0,
43903,0,
43904,0,
43905,0,
43906,0,
43907,0,
43908,0,
43909,0,
43910,7,
43911,8,
43912,1,
43913,31,
43914,0,
43915,0,
43916,0,
43917,0,
43918,0,
43919,0,
43920,0,
43921,0,
43922,0,
43923,0,
43924,0,
43925,0,
43926,0,
43927,0,
43928,0,
43929,0,
43930,7,
43931,7,
43932,14,
43933,3,
43934,6,
43935,0,
43936,0,
43937,0,
43938,0,
43939,0,
43940,0,
43941,0,
43942,0,
43943,0,
43944,0,
43945,0,
43946,0,
43947,0,
43948,0,
43949,0,
43950,0,
43951,15,
43952,0,
43953,0,
43954,2,
43955,0,
43956,0,
43957,0,
43958,0,
43959,0,
43960,0,
43961,0,
43962,0,
43963,0,
43964,0,
43965,0,
43966,0,
43967,0,
43968,0,
43969,0,
43970,0,
43971,4,
43972,0,
43973,0,
43974,0,
43975,0,
43976,0,
43977,0,
43978,0,
43979,0,
43980,0,
43981,0,
43982,0,
43983,0,
43984,0,
43985,0,
43986,0,
43987,0,
43988,0,
43989,0,
43990,0,
43991,0,
43992,0,
43993,0,
43994,0,
43995,0,
43996,0,
43997,0,
43998,0,
43999,0,
44000,0,
44001,0,
44002,0,
44003,0,
44004,0,
44005,0,
44006,0,
44007,0,
44008,0,
44009,0,
44010,0,
44011,0,
44012,0,
44013,0,
44014,0,
44015,0,
44016,0,
44017,0,
44018,0,
44019,0,
44020,0,
44021,0,
44022,0,
44023,0,
44024,0,
44025,0,
44026,0,
44027,0,
44028,0,
44029,0,
44030,0,
44031,0,
44032,0,
44033,0,
44034,0,
44035,0,
44036,0,
44037,0,
44038,0,
44039,0,
44040,0,
44041,0,
44042,0,
44043,0,
44044,0,
44045,0,
44046,0,
44047,0,
44048,0,
44049,0,
44050,0,
44051,0,
44052,0,
44053,0,
44054,0,
44055,0,
44056,0,
44057,0,
44058,0,
44059,0,
44060,0,
44061,0,
44062,0,
44063,0,
44064,0,
44065,0,
44066,0,
44067,0,
44068,0,
44069,0,
44070,0,
44071,0,
44072,0,
44073,0,
44074,0,
44075,0,
44076,0,
44077,0,
44078,0,
44079,0,
44080,0,
44081,0,
44082,0,
44083,0,
44084,0,
44085,0,
44086,0,
44087,0,
44088,0,
44089,0,
44090,0,
44091,25,
44092,0,
44093,0,
44094,0,
44095,0,
44096,0,
44097,0,
44098,0,
44099,0,
44100,0,
44101,0,
44102,0,
44103,0,
44104,0,
44105,0,
44106,0,
44107,0,
44108,0,
44109,0,
44110,0,
44111,1,
44112,7,
44113,0,
44114,0,
44115,0,
44116,0,
44117,0,
44118,0,
44119,0,
44120,0,
44121,0,
44122,0,
44123,0,
44124,0,
44125,0,
44126,0,
44127,0,
44128,0,
44129,0,
44130,0,
44131,4,
44132,24,
44133,13,
44134,6,
44135,0,
44136,0,
44137,0,
44138,0,
44139,0,
44140,0,
44141,0,
44142,0,
44143,0,
44144,0,
44145,0,
44146,0,
44147,0,
44148,0,
44149,0,
44150,2,
44151,10,
44152,28,
44153,7,
44154,0,
44155,0,
44156,0,
44157,0,
44158,0,
44159,0,
44160,0,
44161,0,
44162,0,
44163,0,
44164,0,
44165,0,
44166,0,
44167,0,
44168,0,
44169,0,
44170,9,
44171,4,
44172,30,
44173,20,
44174,11,
44175,0,
44176,0,
44177,0,
44178,0,
44179,0,
44180,0,
44181,0,
44182,0,
44183,0,
44184,0,
44185,0,
44186,0,
44187,0,
44188,0,
44189,0,
44190,28,
44191,27,
44192,54,
44193,51,
44194,15,
44195,0,
44196,0,
44197,0,
44198,0,
44199,0,
44200,0,
44201,0,
44202,0,
44203,0,
44204,0,
44205,0,
44206,0,
44207,0,
44208,0,
44209,0,
44210,14,
44211,37,
44212,51,
44213,43,
44214,3,
44215,0,
44216,0,
44217,0,
44218,0,
44219,0,
44220,0,
44221,0,
44222,0,
44223,0,
44224,0,
44225,0,
44226,0,
44227,0,
44228,0,
44229,0,
44230,0,
44231,52,
44232,37,
44233,36,
44234,1,
44235,0,
44236,0,
44237,0,
44238,0,
44239,0,
44240,0,
44241,0,
44242,0,
44243,0,
44244,0,
44245,0,
44246,0,
44247,0,
44248,0,
44249,0,
44250,10,
44251,34,
44252,55,
44253,19,
44254,19,
44255,0,
44256,0,
44257,0,
44258,0,
44259,0,
44260,0,
44261,0,
44262,0,
44263,0,
44264,0,
44265,0,
44266,0,
44267,0,
44268,0,
44269,0,
44270,0,
44271,3,
44272,1,
44273,18,
44274,0,
44275,0,
44276,0,
44277,0,
44278,0,
44279,0,
44280,0,
44281,0,
44282,11,
44283,0,
44284,0,
44285,0,
44286,0,
44287,0,
44288,0,
44289,0,
44290,0,
44291,0,
44292,0,
44293,0,
44294,0,
44295,0,
44296,0,
44297,0,
44298,0,
44299,0,
44300,0,
44301,0,
44302,0,
44303,0,
44304,0,
44305,0,
44306,0,
44307,0,
44308,0,
44309,0,
44310,0,
44311,0,
44312,0,
44313,0,
44314,0,
44315,0,
44316,0,
44317,0,
44318,0,
44319,0,
44320,0,
44321,0,
44322,0,
44323,0,
44324,0,
44325,0,
44326,0,
44327,0,
44328,0,
44329,0,
44330,0,
44331,0,
44332,0,
44333,0,
44334,0,
44335,0,
44336,0,
44337,0,
44338,0,
44339,0,
44340,0,
44341,0,
44342,0,
44343,0,
44344,0,
44345,0,
44346,0,
44347,0,
44348,0,
44349,0,
44350,0,
44351,0,
44352,0,
44353,0,
44354,0,
44355,0,
44356,0,
44357,0,
44358,0,
44359,0,
44360,0,
44361,0,
44362,0,
44363,0,
44364,0,
44365,0,
44366,0,
44367,0,
44368,0,
44369,0,
44370,0,
44371,0,
44372,0,
44373,0,
44374,0,
44375,0,
44376,0,
44377,0,
44378,0,
44379,0,
44380,0,
44381,0,
44382,0,
44383,0,
44384,0,
44385,0,
44386,0,
44387,0,
44388,0,
44389,0,
44390,0,
44391,0,
44392,0,
44393,0,
44394,0,
44395,0,
44396,0,
44397,0,
44398,0,
44399,0,
44400,0,
44401,0,
44402,0,
44403,0,
44404,0,
44405,0,
44406,0,
44407,0,
44408,0,
44409,0,
44410,0,
44411,0,
44412,0,
44413,0,
44414,0,
44415,0,
44416,0,
44417,0,
44418,0,
44419,0,
44420,0,
44421,0,
44422,0,
44423,0,
44424,0,
44425,0,
44426,0,
44427,0,
44428,0,
44429,0,
44430,0,
44431,0,
44432,0,
44433,0,
44434,0,
44435,0,
44436,0,
44437,0,
44438,0,
44439,0,
44440,0,
44441,0,
44442,0,
44443,0,
44444,0,
44445,0,
44446,0,
44447,0,
44448,0,
44449,0,
44450,0,
44451,0,
44452,0,
44453,0,
44454,0,
44455,0,
44456,0,
44457,0,
44458,0,
44459,0,
44460,0,
44461,0,
44462,0,
44463,0,
44464,0,
44465,0,
44466,0,
44467,0,
44468,0,
44469,0,
44470,0,
44471,0,
44472,0,
44473,0,
44474,0,
44475,0,
44476,0,
44477,0,
